articleId,productCode,prodName,graphicalAppearanceName,colourGroupName
751994006,751994,Slim 5pkt Midprice,Denim,Blue
751994007,751994,Slim 5pkt Midprice,Denim,Black
751994014,751994,Slim 5pkt Midprice,Denim,Light Grey
751994016,751994,Slim 5pkt Midprice,Denim,Dark Blue
751998001,751998,Melrose 1,Solid,White
751998002,751998,Melrose,Stripe,Light Blue
751998004,751998,Melrose,Stripe,Dark Red
752000003,752000,Ruccola,All over pattern,Dark Beige
752000004,752000,Ruccola,All over pattern,Black
752000008,752000,Ruccola,Solid,Black
752002006,752002,Dallas,Check,Red
752020001,752020,Lilly tank,Melange,Light Beige
752020002,752020,Lilly tank,Solid,Yellowish Brown
752020003,752020,Lilly tank,Solid,Yellow
752054001,752054,Flirty Teddy earring pk,Solid,Gold
752193001,752193,Banks,Solid,Greenish Khaki
752228002,752228,Sigge Fur Coat,Solid,Red
752293001,752293,Frida wide cropped,Solid,Light Beige
752355001,752355,Jana low price sunglasses,Solid,Black
752432004,752432,Nicki dress,Other structure,Light Turquoise
752437001,752437,Moe body,Solid,Black
752468001,752468,Bloom,All over pattern,Dark Green
752468002,752468,Bloom,All over pattern,Light Pink
752477001,752477,Porto Vecchio,All over pattern,Dark Blue
752477003,752477,Porto Vecchio,Solid,White
752512003,752512,Waleo HW wide full,Stripe,Dark Blue
752512007,752512,Waleo HW wide full,All over pattern,Yellow
752512008,752512,Waleo HW wide full,All over pattern,Black
752512009,752512,Waleo HW wide full,All over pattern,Black
752514007,752514,Soller RW wide cropped,Solid,Yellowish Brown
752516002,752516,Dakar HW tapered,Solid,White
752516003,752516,Dakar HW tapered,Solid,Black
752516006,752516,Dakar HW tapered,All over pattern,Black
752554001,752554,Daffodil Straw Hat,Solid,Beige
752554002,752554,Daffodil Straw Hat,Solid,Beige
752570001,752570,Naomi Body,Solid,Black
752689001,752689,Fred shorties 5-p,Solid,Pink
752689002,752689,Fred shorties 5-p,Melange,Black
752689003,752689,Fred shorties 5-p,Solid,Black
752700002,752700,BIBBI TOP,Stripe,Dark Grey
752744010,752744,STELLA SOLLID,Solid,Beige
752811001,752811,Pitcher RW,Solid,Black
752811002,752811,Pitcher RW,Solid,Other
752814003,752814,Milk RW slack,Solid,Black
752814005,752814,Milk RW slack,Melange,Light Beige
752814006,752814,Milk RW slack,Solid,Black
752814014,752814,Milk RW slack,Solid,Dark Red
752814016,752814,Milk RW slack,Mixed solid/pattern,Black
752814017,752814,Milk RW slack,Check,Beige
752814020,752814,Milk RW slack,Check,Black
752814021,752814,Milk RW slack,Check,Black
752815001,752815,LISA LINEN DRESS,Solid,Dark Grey
752820001,752820,Sweet smock,All over pattern,Yellowish Brown
752857001,752857,Patsy Platform,Solid,Black
752857009,752857,Patsy Platform,Solid,Black
752869001,752869,MAGIC GLOVES,Solid,Black
752877001,752877,GHITA RW culotte,Solid,Light Pink
752948002,752948,FOREVER FLOUNCE DRESS,Solid,Red
753031014,753031,NOAH fancy hood TP,Colour blocking,White
753061004,753061,Drake,Solid,Dark Orange
753061006,753061,Drake,Solid,Beige
753071003,753071,Bettina,Solid,Black
753071004,753071,Bettina,All over pattern,Black
753076002,753076,August HW wide trousers,Solid,Light Blue
753085004,753085,NOAH interactive hood TP,Application/3D,Dark Green
753210001,753210,Boulevard- TVP- TM,Front print,White
753210005,753210,Boulevard- TVP- TM,Front print,Pink
753210007,753210,Boulevard- TVP- TM,Embroidery,White
753214002,753214,Price tee - TVP- TM,Embroidery,Red
753214004,753214,Price tee - TVP- TM,Front print,Yellow
753214005,753214,Price tee - TVP- TM,Front print,White
753214006,753214,Price tee - TVP- TM,All over pattern,Greenish Khaki
753214007,753214,Price tee - TVP- TM,All over pattern,White
753214008,753214,Price tee - TVP- TM,Placement print,Beige
753214011,753214,Price tee - TVP- TM,Embroidery,Off White
753214014,753214,Price tee - TVP- TM,All over pattern,Light Beige
753237002,753237,Alexia blouse,Stripe,White
753237003,753237,Alexia blouse,All over pattern,Greenish Khaki
753255001,753255,Terrier- TVP- TM,Front print,Black
753255002,753255,Terrier- TVP- TM,Front print,White
753279001,753279,MAGDALENA BLOUSE,All over pattern,Black
753279002,753279,MAGDALENA BLOUSE,All over pattern,Off White
753324001,753324,Mom HW Shorts trash,Denim,Blue
753342015,753342,HOPPER interactive s/s tee TP,Application/3D,Light Grey
753379001,753379,TERRIER LICENSE,Front print,White
753451002,753451,Ava tee,All over pattern,Beige
753475001,753475,MINDY SHOPPER,Solid,Black
753475018,753475,MINDY SHOPPER,Solid,Light Blue
753692001,753692,Zitta Scarf,All over pattern,Greenish Khaki
753692006,753692,Zitta Scarf,All over pattern,Beige
753692017,753692,Zitta Scarf,All over pattern,Light Green
753724003,753724,Rosemary,Solid,Black
753724004,753724,Rosemary,All over pattern,Dark Blue
753724006,753724,Rosemary,All over pattern,Off White
753737001,753737,Twenty HW tapered,Solid,Black
753737002,753737,Twenty HW tapered,Melange,Beige
753737003,753737,Twenty HW tapered,Check,Black
753737005,753737,Twenty HW tapered,Check,Dark Blue
753737006,753737,Twenty HW tapered,Check,Dark Beige
753737007,753737,Twenty HW tapered,Check,Yellowish Brown
753737015,753737,Twenty HW tapered,Mixed solid/pattern,Black
753737017,753737,Twenty HW tapered,Solid,Pink
753778008,753778,Bali tapered trouser,Solid,Black
753802001,753802,Sacramento,All over pattern,Black
753802004,753802,Sacramento dress w,Dot,Black
753802006,753802,Sacramento midi dress w,All over pattern,Black
753802007,753802,Sacramento midi dress w,Solid,Black
753816007,753816,Zoo dress w,All over pattern,Black
753816010,753816,Zoo dress w,All over pattern,Light Yellow
753863001,753863,Flora Leo hip belt,Application/3D,Beige
753883002,753883,Nia Canvas cap.,Solid,Light Beige
753916002,753916,Cecilia Skirt,Solid,Dark Pink
754005001,754005,Missy sneaker,Solid,Black
754005004,754005,missy sneaker(1),Solid,Light Pink
754018001,754018,Relaxed tap basic 89,Denim,Blue
754018003,754018,Relaxed basic.,Denim,Dark Blue
754176006,754176,Alex Shorts,Solid,White
754207001,754207,Sonny jogger,Solid,Black
754219001,754219,BECKY DENIM SKIRT S.0,Denim,Light Blue
754223007,754223,BOBBY SKIRT S.0,Sequin,Silver
754238001,754238,Karin padded sport bra,Solid,Black
754257001,754257,ALOE turtleneck ls,Solid,Black
754262001,754262,Paris tunic,Solid,Black
754262005,754262,Paris tunic,All over pattern,Dark Beige
754262006,754262,Paris tunic,All over pattern,Light Beige
754267007,754267,Zebra- TVP- TM,Placement print,Black
754267011,754267,Zebra- TVP- TM,Front print,Dark Orange
754267054,754267,Zebra- TVP- TM,Front print,Light Pink
754267064,754267,Zebra- TVP- TM,Placement print,White
754292001,754292,Julia Scarf,All over pattern,Yellowish Brown
754323004,754323,Moscow,Melange,Dark Beige
754354001,754354,Melody retro sneaker,Colour blocking,Beige
754357001,754357,Arnie chunky sneaker,Solid,White
754357005,754357,Arnie chunky sneaker,Solid,Off White
754362004,754362,Hawlin Head Band,Solid,Dark Grey
754362016,754362,Hawlin Head Band,All over pattern,Light Beige
754374001,754374,Mia,Solid,Black
754374003,754374,Mia,Solid,Light Beige
754374007,754374,Mia,Solid,White
754404004,754404,Desert Sport Top,Solid,Black
754404006,754404,Desert Sport Top,All over pattern,Dark Grey
754541004,754541,Bow Jersey Headband,Solid,Light Pink
754627001,754627,&denim Shping skinny RW Petite,Denim,Blue
754670004,754670,MEYA cable DRESS,Solid,Off White
754697002,754697,Herbal Hood- TVP,Placement print,Black
754713006,754713,Kamikaze TVP- TM,Front print,Black
754751001,754751,Paris glove,Solid,Black
754758001,754758,Annie Glove Touch,Solid,Black
754835001,754835,Charlie top,Solid,White
754835006,754835,Charlie top,Solid,Red
754837002,754837,SPEED Sydney dress,Solid,Dark Orange
754877001,754877,Bagira Padded Soft Bra Mia,Solid,Black
754877003,754877,Bagira Padded Soft Bra Mia,Solid,Dark Blue
754877004,754877,Bagira Padded Soft Bra Mia,Solid,Pink
754910001,754910,Melrose crinkle,Solid,White
754910002,754910,Melrose crinkle,Stripe,Other Blue
754925002,754925,WM price tee,Placement print,Dark Pink
754925003,754925,WM price tee,Placement print,Black
755039001,755039,Bambi skirt,Solid,Black
755102001,755102,Karl Preppy Belt1,Mixed solid/pattern,Light Grey
755223001,755223,Acai,Solid,Dark Orange
755226001,755226,Olive,Solid,Dark Orange
755304001,755304,Gigi HW,Solid,Black
755360002,755360,Marianne,Melange,Grey
755361004,755361,Gainsbourgh,Melange,Dark Beige
755362003,755362,Marita,Solid,Dark Beige
755458008,755458,Stark skirt GTL,Solid,Light Beige
755467001,755467,Henric fargo wireless push,Solid,Black
755473001,755473,Shorts Straight Jogger,Denim,Blue
755473002,755473,Shorts Straight Jogger,Denim,Light Blue
755511003,755511,Houston jumpsuit,All over pattern,Black
755566001,755566,Newbie tee,Solid,Black
755604001,755604,Marta sandal,Solid,Black
755604003,755604,Marta sandal,Solid,Dark Yellow
755616001,755616,Elin tubic dress,Solid,Black
755631007,755631,TP Grant cord,Solid,Dark Grey
755684003,755684,Dora,All over pattern,Black
755723002,755723,Gables scarf,All over pattern,Bronze/Copper
755738001,755738,Leonardo,Solid,Dark Orange
755738004,755738,Leonardo,Solid,Dark Blue
755754001,755754,Kylie Slim HW Denim,Solid,Dark Grey
755754002,755754,Kylie Slim HW Denim,Solid,Blue
755759004,755759,AMBRA cardigan,Melange,Grey
755783002,755783,Rosalie tulle skirt,Glittering/Metallic,Dark Blue
755868001,755868,Catfish Body,Solid,Black
755869001,755869,Shuffle dress,Solid,Dark Red
755963001,755963,Spain X-mas dress,Glittering/Metallic,Dark Blue
756097001,756097,Valencia jumpsuit,All over pattern,White
756097002,756097,Valencia jumpsuit,All over pattern,Red
756105001,756105,Doris jumpsuit,All over pattern,White
756105003,756105,Doris jumpsuit,Solid,Black
756118005,756118,SUGARPUFF MUSCLE TEE,All over pattern,Black
756130001,756130,Edinburg midi dress,Solid,White
756185002,756185,Carrie Twisted Back Tee,Solid,Greenish Khaki
756185003,756185,Carrie Twisted Back Tee,Solid,Black
756189001,756189,Sonic Embroidered Tank,Embroidery,Off White
756189002,756189,Sonic Embroidered Tank,Embroidery,Black
756192002,756192,Mel Drawstring Tee,Solid,Black
756193001,756193,Sabrina Bow Tee,Solid,Black
756209001,756209,Maui Straw Bag,Solid,Beige
756242002,756242,Lauren SL Set (J),Solid,Light Blue
756309003,756309,Anna linen shirt,Solid,Light Beige
756318001,756318,Lindsay Kimono (W),Lace,Black
756318006,756318,Lindsay Kimono (W),Lace,Pink
756318007,756318,Lindsay Kimono (W),Lace,Pink
756320005,756320,Lindsay Sl-set (W),Lace,Pink
756320013,756320,Lindsay Sl-set (W),All over pattern,Black
756320014,756320,Lindsay Sl-set (W),All over pattern,Dark Blue
756320017,756320,Lindsay Sl-set (W),All over pattern,Light Pink
756320019,756320,Lindsay Sl-set (W),All over pattern,Black
756320020,756320,Lindsay Sl-set (W),All over pattern,Black
756320021,756320,Lindsay Sl-set (W),Solid,Pink
756320030,756320,Lindsay Sl-set (W),Lace,Dark Turquoise
756322001,756322,Lindsay N-slip (W),Lace,Black
756322006,756322,Lindsay N-slip (W),Lace,Pink
756413001,756413,Sabrina Sl-set (W),Stripe,Light Blue
756467002,756467,Cerise Jumpsuit,Dot,Black
756468001,756468,David dress,Check,Light Red
756553003,756553,Phoenix LS hood,Placement print,Black
756633001,756633,Tequila shorts denim/fancy,Denim,Grey
756633002,756633,Tequila shorts denim/fancy,Denim,Blue
756633003,756633,Tequila shorts denim/fancy,Denim,Dark Grey
756633004,756633,Tequila shorts denim/fancy,Denim,Light Blue
756672002,756672,PQ Lucy Headband,Solid,Yellowish Brown
756687001,756687,PQ Chuck Beanie,Solid,Light Grey
756687007,756687,PQ Chuck Beanie,Solid,Orange
756713001,756713,Victoria One Shoulder LS,Solid,Black
756771001,756771,Jerry tee,Solid,Light Blue
756771002,756771,Jerry tee,Solid,White
756776001,756776,Anita Sunglasses,Solid,Dark Green
756870001,756870,Skirt A-line Bella,Denim,Black
756898001,756898,HM+ Mik 2pk padded,Solid,Light Beige
756945001,756945,Arragan Top,Solid,Black
756948001,756948,Stina,Solid,Black
756973001,756973,Omsk Slit Trousers,All over pattern,Light Turquoise
756974001,756974,Moira Skort,All over pattern,Light Pink
756986001,756986,CSP Malin Cardigan,Melange,Beige
757024001,757024,LEWIS SHORTS Co-lab KM,All over pattern,Light Grey
757158001,757158,Rory Sl-set (UW),Stripe,White
757194001,757194,IZZY KNOT loose tee,Solid,White
757264001,757264,Timeless Price Triangle,Solid,Orange
757266002,757266,Santorini Padded Swimsuit,Solid,Black
757271001,757271,Cool Rich Bracelet,Solid,Gold
757286001,757286,IZZY cinched loose tee,Melange,Black
757303012,757303,Honey seamless bra,Solid,Black
757303014,757303,HONEY seamless bra (1),Solid,Light Grey
757347003,757347,LOGG Iris linen jogger',Solid,Dark Blue
757347008,757347,LOGG Iris linen jogger',Solid,Light Beige
757395001,757395,HM+ Glans SS tunic,Solid,Black
757418001,757418,Marta body 2p,Solid,Light Grey
757482001,757482,S Gigi Brief,Solid,White
757482002,757482,S Gigi Brief,Solid,Black
757487002,757487,Lady Danger Midrise Brief,Other structure,Black
757557003,757557,Meri svettis,Solid,Yellowish Brown
757557004,757557,Meri svettis,Solid,Light Pink
757613002,757613,Lauren shorts (J),Solid,Light Blue
757613003,757613,Lauren shorts (J),Melange,Light Grey
757671006,757671,Raspberry,Solid,Black
757671007,757671,Raspberry,Solid,White
757671008,757671,Raspberry,All over pattern,Light Beige
757711001,757711,charades top,Solid,Black
757726002,757726,tag top,Solid,Pink
757726003,757726,tag top,Solid,Black
757726004,757726,tag top,Solid,White
757740006,757740,cluedo tank,Solid,White
757741005,757741,Taho top,Solid,Beige
757741007,757741,Taho top,Solid,White
757743006,757743,Banoffee bodycon dress,Solid,Orange
757805001,757805,Wow Rocky Regular Tee 4.99:-,Solid,White
757811001,757811,Barry Tee,Solid,White
757811003,757811,Barry Tee,Melange,Light Grey
757811004,757811,Barry Tee,Solid,Dark Blue
757813003,757813,Cameron Cut Off Tee,Melange,Grey
757828001,757828,Bandeau 2-pack,Solid,Black
757871003,757871,Hanna tee body,Solid,White
757896001,757896,Timeless Push Up Tie back Bra,Other structure,Dark Green
757903001,757903,Bengal Scarf,Melange,Grey
757903003,757903,Bengal Scarf,Solid,Black
757903013,757903,Bengal Scarf,Solid,Yellow
757903014,757903,Bengal Scarf,All over pattern,Beige
757904001,757904,Maud Blanket,Solid,Dark Grey
757904002,757904,Maud Blanket,Solid,Black
757904007,757904,Maud Blanket,Check,Off White
757905002,757905,Messi Scarf,Check,Yellow
757905007,757905,Messi Scarf,Check,Light Beige
757909004,757909,Jarla Scarf,Check,Red
757915002,757915,Swish Super Push,Solid,Black
757915003,757915,Swish Super Push,Solid,Light Blue
757971001,757971,Greta ctn brazilian 3p,Solid,Black
757971003,757971,Greta ctn brazilian 3p,Solid,Light Pink
757971004,757971,Greta ctn brazilian 3p,All over pattern,White
757980001,757980,Pluto Scarf,Check,Light Beige
757983002,757983,Jossan Shorts,Solid,Beige
757995003,757995,Tropicana Top,Solid,Light Yellow
757995004,757995,Tropicana Top,Solid,White
757995009,757995,Tropicana Top,Other structure,Black
757995012,757995,Tropicana Top,Other structure,Green
758002003,758002,Tropicana Brazilian,Solid,Light Yellow
758002008,758002,Tropicana Brazilian CON,Other structure,Black
758002012,758002,Tropicana Brazilian,Other structure,Green
758005002,758005,SAVANNAH cropped wrap tank,Solid,Black
758034001,758034,Ivory ch brazilian 5pk,Solid,Black
758034010,758034,Ivory ch brazilian 5pk,Contrast,Black
758034015,758034,Ivory ch brazilian 5pk,Solid,Light Grey
758040001,758040,LS Emmy Padded Triangle Top,All over pattern,Light Beige
758043001,758043,LS Emmy Tanga,All over pattern,Light Beige
758049001,758049,LS Olivia Triangle Top,All over pattern,Light Beige
758050001,758050,LS Olivia Cheeky Tanga,All over pattern,Light Beige
758060001,758060,LS Reggipetto Tie Tanga,All over pattern,Greenish Khaki
758060002,758060,LS Reggipetto Tie Tanga,All over pattern,Yellow
758064001,758064,LS Reggipetto Triangle Top,All over pattern,Greenish Khaki
758064002,758064,LS Reggipetto Triangle Top,All over pattern,Yellow
758084002,758084,LS Charlie  Swimsuit,All over pattern,Light Beige
758088002,758088,LS Carrie Bandeau,All over pattern,Light Orange
758129001,758129,NICOLE STRAP DRESS,Solid,Black
758191003,758191,Anton blouse,Solid,White
758222001,758222,CROW RIB STRAP TOP,Solid,Off White
758222002,758222,CROW RIB STRAP TOP,Solid,Greenish Khaki
758222003,758222,CROW RIB STRAP TOP,Solid,Dark Yellow
758222007,758222,CROW RIB STRAP TOP,Solid,Black
758359002,758359,Pia Printed,All over pattern,Greenish Khaki
758381002,758381,Twist fancy,Solid,White
758397001,758397,Alex shorts,Solid,Black
758397003,758397,Alex shorts,Contrast,Red
758470001,758470,Henrik fancy,Solid,Black
758513001,758513,Lady Mary top,Lace,White
758578001,758578,Minnie Dress tee,Solid,Black
758581001,758581,SPEED Afternoon dress GDC,Solid,White
758642001,758642,Gem,Solid,White
758706001,758706,ELLEN LACE STRAP,Embroidery,Black
758790001,758790,Buffy Lace Sweater,Lace,Light Orange
759070006,759070,Nat Dress,All over pattern,Black
759108001,759108,+ Miami Bottom,Solid,Black
759135001,759135,Class Seapearl Stud pack,Solid,Gold
759158002,759158,Enid espadrill,Solid,Off White
759159001,759159,Mina espadrill,Solid,Off White
759159003,759159,Mina espadrill,Solid,Black
759231002,759231,Amalfi,Stripe,White
